time,北向成交总额(亿),沪股通成交额(亿),沪股通余额,沪股通笔数,深股通成交额(亿),深股通余额,深股通笔数,上证指数,上证涨跌幅(%),深证成指,深证涨跌幅(%)
2020-11-02,970.2485,427.891,50509.6,2257795,542.3575,48580.08,2630458,3225.1196,0.018207,13420.9609,1.392804
2020-11-03,939.3898,401.7579,47942.84,2163272,537.6319,51045.7,2609210,3271.0744,1.424902,13580.035,1.185266
2020-11-04,833.2807,360.6264,50839.11,1843800,472.6543,51026.5,2226030,3277.4402,0.194609,13659.4993,0.585155
2020-11-05,959.832,391.2669,45885.11,1848750,568.5651,44943.16,2385457,3320.1333,1.302636,13894.2566,1.718638
2020-11-06,1025.1852,422.9667,47453,2057291,602.2185,50639,2682644,3312.159,-0.24018,13838.4217,-0.401856
2020-11-09,1223.625,507.4345,42816.12,2302573,716.1905,39116.22,2952647,3373.7337,1.85905,14141.1529,2.187614
2020-11-10,1134.8239,478.9202,49063.86,2239523,655.9037,57304.12,2862341,3360.1485,-0.402676,13993.3352,-1.045302
2020-11-11,1082.6536999999998,450.9126,48665.46,2253953,631.7411,54502.44,2834965,3342.2025,-0.534084,13720.174,-1.952081
2020-11-12,913.4286,389.3871,52788.86,2048885,524.0415,49817.87,2481689,3338.6788,-0.10543,13792.0742,0.524047
2020-11-13,939.5025,389.3715,54773,1972062,550.131,52316,2528820,3310.1046,-0.855854,13754.5536,-0.272045
2020-11-16,924.8409,388.9346,47266.99,1901821,535.9063,52164.55,2401567,3346.9692,1.113699,13850.8288,0.699951
2020-11-17,1003.8497,420.316,49517.24,2147363,583.5337000000001,52451.37,2549421,3339.895,-0.211361,13732.5199,-0.854165
2020-11-18,997.1214,447.197,50425.47,2116698,549.9244,51634.54,2487668,3347.3034,0.221815,13658.2034,-0.541172
2020-11-19,859.3960000000001,362.0,49723.42,1857510,497.396,51884.46,2301488,3363.0876,0.47155,13777.4452,0.873042
2020-11-20,811.8234,337.9078,49903,1806021,473.9156,49722,2205761,3377.7267,0.435288,13852.4182,0.544172
2020-11-23,1040.942,469.591,44234.2,2082259,571.351,47539.35,2447847,3414.4899,1.088401,13955.2848,0.742589
2020-11-24,911.3654,388.2862,51992.23,1880608,523.0792,50190.47,2328360,3402.8225,-0.341703,13902.5372,-0.377976
2020-11-25,929.2269,421.5842,50217.92,2067976,507.6427,53484.72,2300880,3362.3274,-1.190044,13656.0949,-1.772643
2020-11-26,833.9254,374.1781,47864.22,1815074,459.74730000000005,48020.78,2137606,3369.7334,0.220264,13599.9939,-0.410813
2020-11-27,791.618,369.6238,48964,1794527,421.9942,50131,2036343,3408.3071,1.144711,13690.8834,0.668305
2020-11-30,1462.3957,710.3363,49276.27,2645187,752.0594,46710.63,2858999,3391.7551,-0.485637,13670.1106,-0.151727
2020-12-01,1081.3861,491.1234,40718.44,2466125,590.2627,44447.54,2746786,3451.9384,1.7744,13930.3746,1.903891
2020-12-02,1015.4228,450.0182,51895.66,2300719,565.4046,54151.13,2645725,3449.3805,-0.0741,13961.5754,0.223977
2020-12-03,922.3886,400.8793,47665.88,2076522,521.5093,50693.58,2407307,3442.1359,-0.210026,13970.684,0.06524
2020-12-04,850.1339,387.3621,48321,2010506,462.7718,49962,2205222,3444.5814,0.071046,14026.6567,0.400644
2020-12-07,865.9934,397.7546,50171.56,1973866,468.2388,53023.11,2209512,3416.6037,-0.812224,13973.4819,-0.379098
2020-12-08,786.4228999999999,358.88989999999995,47022.79,1747219,427.533,48409.37,2031288,3410.1771,-0.188099,13973.8919,0.002934
2020-12-09,842.7114,371.6474,48997.71,1850817,471.064,48875.59,2112359,3371.964,-1.120561,13716.5307,-1.841729
2020-12-10,835.0245,372.8668,49457.96,2024170,462.1577,50912.67,2284101,3373.2758,0.038903,13731.3422,0.107983
2020-12-11,1069.3998,506.5384,50338.36,2238806,562.8614,53460.02,2504691,3347.191,-0.773278,13555.1445,-1.283179
2020-12-14,822.4011999999999,375.3747,52483.5,2045635,447.0265,49104.16,2232017,3369.1201,0.655149,13692.1325,1.010598
2020-12-15,885.6999000000001,397.8693,50626.63,2059466,487.8306,51415.01,2394300,3367.2326,-0.056024,13763.3126,0.519861
2020-12-16,774.9498,338.4515,47939.99,1691981,436.4983,51678.47,2081317,3366.9832,-0.007407,13751.0908,-0.0888
2020-12-17,927.6476,430.5973,46230.99,2012596,497.0503,46946.52,2394004,3404.8732,1.12534,13889.8663,1.009196
2020-12-18,1000.3285,468.0276,48409,2064550,532.3009,53311,2308997,3394.896,-0.293027,13854.1197,-0.257357
2020-12-21,954.2396,422.7745,47890.21,1916616,531.4651,45467.16,2279994,3420.5693,0.756232,14134.8495,2.026327
2020-12-22,1004.5073,456.1889,50960.97,2126529,548.3184,53783.33,2437554,3356.7822,-1.864809,13882.3026,-1.786697
2020-12-23,964.0077,421.12,48570.33,2038470,542.8877,48906.41,2472156,3382.3195,0.760767,14015.0229,0.95604
2020-12-28,1091.1968,487.3245,51664.78,2490416,603.8723,50061.66,3177463,3397.2854,0.02128,14044.1005,0.192933
2020-12-29,971.7298,432.1969,49459.88,2194813,539.5329,47673.91,2697603,3379.0362,-0.53717,13970.2105,-0.526128
2020-12-30,978.3946,405.7201,49768.73,2025880,572.6745,44879.66,2620602,3414.4527,1.048124,14201.5654,1.656059
2020-12-31,1072.8877,462.9289,49159.75,2061838,609.9588,48948.6,2618630,3473.0693,1.71672,14470.6832,1.894987
2021-01-04,1351.9473,593.5538,51999.69,2583439,758.3935,49622.95,2863217,3502.9584,0.860596,14827.4686,2.465574
2021-01-05,1538.8315,676.4462,52581.79,2935136,862.3853,52406.17,3337612,3528.6767,0.734188,15147.5693,2.158836
2021-01-06,1402.6882,624.1162,48767.13,2690947,778.572,52081.07,3163814,3550.8767,0.629131,15187.6139,0.264363
2021-01-07,1398.4833,629.8468,48885.26,2811200,768.6365,48688.87,3247710,3576.2046,0.713286,15356.4035,1.111364
2021-01-08,1598.6218,726.573,40119,3259964,872.0488,40569,3744730,3570.1082,-0.170471,15319.2912,-0.241673
2021-01-11,1545.0282,689.6714,51616.9,2990746,855.3567999999999,48731.27,3409339,3531.4978,-1.081491,15115.3802,-1.331073
2021-01-12,1332.9556,590.971,46284.49,2689998,741.9846000000001,45698.27,3188587,3608.3389,2.175878,15460.0321,2.28014
2021-01-13,1511.2779,671.3696000000001,50861.02,2808034,839.9083,47203.69,3366050,3598.6518,-0.268464,15365.4279,-0.611928
2021-01-14,1444.487,664.0041,48431.11,2746487,780.4829,47462.62,3144485,3565.9046,-0.909985,15070.1285,-1.921843
2021-01-15,1485.3394,709.1044,50989,2892427,776.235,49299,3175875,3566.3778,0.01327,15031.7035,-0.254975
2021-01-18,1253.5645,561.121,51284.87,2220310,692.4435000000001,48229.83,2673589,3596.2237,0.836869,15269.2724,1.580452
2021-01-19,1395.9073999999998,649.7008000000001,49401.02,2636332,746.2066,50661.03,3015793,3566.3814,-0.829823,15003.985,-1.737394
2021-01-20,1192.7357000000002,547.2633999999999,51915.73,2367609,645.4723,45694.64,2666633,3583.092,0.468559,15223.3575,1.462095
2021-01-21,1323.7061,576.3326999999999,47473.73,2260166,747.3734,47487.79,2831731,3621.2641,1.06534,15520.598,1.952529
2021-01-22,1302.002,566.7067,51450,2390958,735.2953,51716,2911678,3606.7496,-0.400813,15628.7304,0.696703
2021-01-25,1486.8632,648.0025,49543.39,2477117,838.8607000000001,50969.82,3198816,3624.2381,0.484883,15710.193,0.521236
2021-01-26,1341.7182,564.125,53547.56,2470729,777.5932,51083.83,3243133,3569.429,-1.512293,15352.4196,-2.277333
2021-01-27,1215.6867,520.2022000000001,51773.27,2293242,695.4845,50505.84,2914499,3573.3412,0.109603,15413.8432,0.400091
2021-01-28,1206.0949,509.9098,54238.38,2367076,696.1850999999999,53161.54,3139326,3505.1759,-1.907607,14913.2053,-3.247976
2021-01-29,1270.2823,540.5625,50078,2419718,729.7198,48269,3264578,3483.0692,-0.630687,14821.9946,-0.61161
2021-02-01,1119.0084,496.6058,47787.63,2279959,622.4026,50019.99,2878099,3505.2836,0.637782,15024.2443,1.364524
2021-02-02,1234.2021,546.2544,50315.36,2449044,687.9477,47457.68,3054904,3533.6849,0.810243,15335.6618,2.072766
2021-02-03,1271.0675,557.4376,50076.8,2367284,713.6299,47607.26,3039026,3517.308,-0.463451,15233.1493,-0.668458
2021-02-04,1285.4177,558.8634,49630.95,2441017,726.5542999999999,44798.47,3169703,3501.8592,-0.439222,15105.939,-0.835089
2021-02-05,1221.0297,534.5247,48038,2330344,686.505,44880,2885306,3496.3329,-0.15781,15007.295,-0.653015
2021-02-08,1219.5474000000002,534.5191,48248.88,2409972,685.0283000000001,45152.31,2865878,3532.4467,1.032905,15269.6266,1.748027
2021-02-09,1177.2221,521.4661,49485.62,2342221,655.7560000000001,49223.65,2740516,3603.489,2.011136,15630.5657,2.363772
2021-02-10,1227.771,558.2516,52775.61,2212312,669.5194,50322.54,2634849,3655.088,1.431918,15962.2497,2.122022
2021-02-18,1710.1508,809.0455999999999,47641.46,3106720,901.1052,48013.07,3470624,3675.3571,0.554545,15767.4355,-1.220468
2021-02-19,1549.9714,748.7536,48589,3042859,801.2178,42632,3366710,3696.168,0.566228,15823.1052,0.353068
2021-02-22,1626.3873,783.9643,51078.13,3179778,842.423,51161.68,3496479,3642.4449,-1.453481,15336.951,-3.072432
2021-02-23,1414.4061,669.5209,48597.93,2968736,744.8852,52161.95,3335791,3636.3573,-0.16713,15243.2519,-0.610937
2021-02-24,1558.0566,732.3241,51004.55,3018560,825.7325,51347.81,3407701,3564.0799,-1.987632,14870.6646,-2.444277
2021-02-25,1363.0781,660.6800999999999,49869.81,2810790,702.398,52230.33,3132422,3585.0458,0.588256,14828.8003,-0.281523
2021-02-26,1572.1002,745.3480999999999,54712,3005151,826.7521,50898,3433070,3509.0804,-2.118952,14507.4453,-2.1671
2021-03-01,1195.0212,555.1059,49783.78,2487820,639.9153,47655.57,2916659,3551.3998,1.205997,14857.3439,2.411855
2021-03-02,1267.7036,602.6949,54252.68,2696813,665.0087,54213.48,3099717,3508.5912,-1.205401,14751.1172,-0.714978
2021-03-03,1097.9496,531.427,44224.92,2296462,566.5226,48097.42,2660443,3576.9045,1.947029,14932.385,1.228841
2021-03-04,1319.1094,631.8548999999999,52990.62,2688504,687.2545,55870.13,3152847,3503.4916,-2.052414,14416.06,-3.457753
2021-03-05,1275.1422,610.6764,49350,2813907,664.4658000000001,51365,3147886,3501.9867,-0.042954,14412.312,-0.025999
2021-03-08,1271.1855,602.9676000000001,55656.42,2625528,668.2179,54725.94,2932320,3421.4141,-2.300768,13863.8136,-3.805763
2021-03-09,1501.9828,751.133,49167.92,3373919,750.8498,49844.65,3575578,3359.292,-1.815685,13475.7177,-2.799344
2021-03-10,1154.2086,550.9273000000001,46922.53,2635782,603.2813,49624.7,3006093,3357.7372,-0.046284,13563.3391,0.650217
2021-03-11,1127.0124,528.6333,46856.62,2359302,598.3791,47705.04,2704054,3436.8313,2.355577,13866.3658,2.23416
2021-03-12,1137.2039,539.8863,49256,2465021,597.3176,51498,2771034,3453.0777,0.472715,13897.0258,0.221111
2021-03-15,1140.1218,566.8832,49488.64,2557220,573.2386,48435.72,2649892,3419.9456,-0.959495,13520.066,-2.712521
2021-03-16,988.4203,457.0198,48707.43,2314625,531.4005000000001,47456.48,2617135,3446.7334,0.783281,13642.9546,0.908935
2021-03-17,979.8295,453.7822,53299.87,2240096,526.0473000000001,48193.58,2466135,3445.5509,-0.034308,13809.7674,1.222703
2021-03-18,980.6703,446.1952,49013.14,2146068,534.4751,49445.85,2461144,3463.0681,0.508401,13963.9237,1.116285
2021-03-19,1198.2121,584.2072000000001,52376,2606569,614.0049,51855,2868703,3404.6634,-1.686502,13606.0016,-2.563191
2021-03-22,1001.6922,456.4254,48386.44,2237047,545.2668,46027.58,2502954,3443.4392,1.138903,13760.9655,1.138938
2021-03-23,969.7619,448.6677,54099.61,2359615,521.0942,55016.45,2600438,3411.5088,-0.927282,13607.2674,-1.116914
2021-03-24,975.5661,466.1818,45472.58,2330327,509.3843,51338.15,2467053,3367.0606,-1.30289,13407.3469,-1.469219
2021-03-25,904.5019,420.22,49001.7,2258991,484.2819,50088.31,2431894,3363.5915,-0.103031,13421.1622,0.103043
2021-03-26,1060.9368,495.7111,49330,2349955,565.2257,45953,2641868,3418.3267,1.627284,13769.6826,2.596797
2021-03-29,1012.0634,466.7053,53563.91,2202673,545.3580999999999,53898.57,2541495,3435.2958,0.496415,13771.2589,0.011448
2021-03-30,945.5112,449.2717,46423.94,2266993,496.2395,51241.91,2471081,3456.6766,0.622386,13888.4383,0.850898
2021-03-31,913.6406,459.529,52890.31,2331041,454.1116,56574.21,2355439,3441.9115,-0.427147,13778.6698,-0.790359
2021-04-07,1118.5925,523.5589,53530.34,3065278,595.0336,50896.3,3289318,3479.6256,-0.095947,13979.3091,-0.738682
2021-04-08,851.471,421.5829,52256.98,2298057,429.8881,51225.41,2384980,3482.5548,0.084181,13989.9396,0.076045
2021-04-09,796.1209,377.3244,52629.1,2046887,418.7965,49766.86,2207112,3450.6772,-0.915351,13813.3099,-1.262548
2021-04-12,896.0264,420.4533,46746.64,2158838,475.5731,50831.95,2306410,3412.9477,-1.093394,13495.7174,-2.299177
2021-04-13,851.1091,392.2911,48486.42,2205886,458.818,44982.41,2455804,3396.47,-0.4828,13528.3132,0.241527
2021-04-14,798.8328,360.3706,49275.11,1967982,438.4622,46530.14,2286940,3416.7212,0.596243,13738.0013,1.549994
2021-04-15,775.6043,361.9809,50467.44,1982147,413.6234,52242,2284061,3398.9875,-0.519027,13680.269,-0.420238
2021-04-16,822.9832000000001,384.6522,47385,2259729,438.331,46778,2417877,3426.6178,0.812898,13720.7433,0.295859
2021-04-19,998.6314,459.6171,44212.48,2390374,539.0143,40715.76,2542530,3477.5485,1.486326,14117.798,2.893828
2021-04-20,915.9892,415.511,50199.19,2139141,500.4782,51854.78,2402223,3472.9427,-0.132444,14101.9028,-0.11259
2021-04-21,832.1528999999999,388.3914,52986.05,2142798,443.7615,49661.82,2299395,3472.9298,-0.000371,14151.1453,0.34919
2021-04-22,867.1561999999999,390.2027,53143.87,2147861,476.9535,50191.85,2432574,3465.1138,-0.225055,14209.4412,0.411952
2021-04-23,896.7708,397.6998,47084,2083688,499.071,46629,2449036,3474.166,0.261238,14351.8559,1.002254
2021-04-26,1040.9598,461.3001,51065.36,2220959,579.6597,47504.62,2585555,3441.1658,-0.949874,14224.4479,-0.887746
2021-04-27,885.9009,397.2778,50082.3,2147424,488.6231,48008.7,2451536,3442.6111,0.042,14264.0842,0.278649
2021-04-28,920.189,427.7671,49239.97,2134447,492.4219000000001,50041.67,2376148,3457.0683,0.419949,14398.3808,0.941502
2021-04-29,999.3232,481.1812000000001,46058.9,2333076,518.1419999999999,50240.71,2487961,3474.9011,0.515836,14464.0818,0.456308
2021-04-30,1171.1012,552.4837,52465,2882080,618.6175,51085,3003898,3446.8564,-0.807065,14438.5675,-0.176398
2021-05-06,1325.9498999999998,641.1414,50298.73,3215361,684.8085000000001,51132.16,3283375,3441.2826,-0.161707,14210.596,-1.578907
2021-05-07,1127.3444,549.5045,52114,2768970,577.8399,49028,2802225,3418.8741,-0.651167,13933.8083,-1.947756
2021-05-10,989.0444,464.4827,50180.42,2398059,524.5617,46789.91,2583993,3427.9909,0.266661,13917.9664,-0.113694
2021-05-11,996.3713,481.4312000000001,53783.37,2544295,514.9401,52587.9,2589393,3441.8454,0.404158,13966.7856,0.350764
2021-05-12,862.0536,411.3626,50299.78,2190430,450.691,51573.04,2406282,3462.7513,0.607404,14064.8657,0.702238
2021-05-13,867.6266,411.6238,54028.86,2162332,456.0028,53345.48,2384992,3429.5361,-0.959214,13917.6501,-1.04669
2021-05-14,976.4084,461.5881,45162,2310555,514.8203,47126,2489493,3490.3762,1.774004,14208.7832,2.091827
2021-05-17,1007.3663,473.862,48734.06,2412565,533.5043000000001,50643.79,2724924,3517.6158,0.78042,14456.5416,1.743699
2021-05-20,1114.7337,506.2794,52218.58,2764955,608.4543,50648.69,2976791,3506.9444,-0.114507,14535.098,0.34964
2021-05-21,917.3435,407.306,52974,2294871,510.0375,49114,2505930,3486.5569,-0.581347,14417.4572,-0.809357
2021-05-24,883.5101,379.4775,50141.27,2057274,504.0326,49324.27,2387656,3497.2821,0.307616,14506.6072,0.618348
2021-05-25,1223.6941,586.6213,33672.39,2660374,637.0728,45553.72,2854344,3581.3418,2.403572,14846.4534,2.342699
2021-05-26,1027.5514,498.3187,43756.68,2332832,529.2327,48414.72,2455837,3593.357,0.335494,14793.6806,-0.355457
2021-05-27,1392.8745,694.8314,43112.99,2534746,698.0431,41344.12,2642633,3608.8507,0.431176,14897.1875,0.69967
2021-05-28,1075.5505,476.8516,51260,2274327,598.6989,50472,2656538,3600.7844,-0.223514,14852.8784,-0.297433
2021-05-31,1051.977,466.0917,49390.68,2172399,585.8853,46628.05,2516536,3615.4773,0.408047,14996.3774,0.966136
2021-06-01,1080.5515,478.7133,50256.88,2350985,601.8382,49931.05,2747585,3624.7138,0.255471,15034.7791,0.256073
2021-06-02,1002.5428,451.459,49657.59,2440600,551.0838,53720.06,2745360,3597.1379,-0.760775,14857.9078,-1.176414
2021-06-03,971.88,447.7068,50912.58,2239970,524.1732,49134.69,2447769,3584.2121,-0.359336,14761.1322,-0.651341
2021-06-04,1046.7313,506.2173,49203,2404300,540.514,49230,2473792,3591.8447,0.212951,14870.9141,0.743723
2021-06-07,935.6981,425.2461,52045.1,2126354,510.452,53406.41,2420976,3599.541,0.214272,14862.5992,-0.055914
2021-06-08,1082.7694,504.9747,51312.04,2480216,577.7947,49944.21,2715329,3580.1063,-0.539922,14716.9821,-0.979755
2021-06-09,944.4751,443.9236,48048.1,2277461,500.5515,50836.51,2455308,3591.3965,0.315359,14718.4026,0.009652
2021-06-10,1076.5767999999998,519.6616,46712.42,2331615,556.9151999999999,47801.94,2485355,3610.859,0.54192,14893.5925,1.190278
