time,收盘,成交额(亿),成交量(手),开盘,最高,最低
1992-10-14,663.75,1.42,105525,661.07,673.94,648.84
1992-10-15,663.53,1.06,75758,654.33,667.0,650.92
1992-10-16,664.75,0.92,68851,664.0,668.57,661.2
1992-10-19,632.4,1.0,81039,643.8,667.46,632.4
1992-10-20,616.29,1.03,94609,634.43,663.65,604.5
1992-10-21,585.7,1.08,91927,597.15,616.29,577.23
1992-10-22,539.8,1.5,138728,557.03,584.91,535.79
1992-10-23,559.73,1.14,114981,534.41,577.52,524.07
1992-10-26,506.94,1.25,125657,539.5,561.5,504.81
1992-10-27,450.28,1.29,141388,465.75,506.28,448.28
1992-10-28,463.21,1.04,116311,466.73,470.98,447.93
1992-10-29,484.25,0.94,124059,468.72,484.51,455.22
1992-10-30,507.25,1.3,146510,494.66,507.25,484.45
1992-11-02,477.61,0.99,126226,471.18,508.81,465.55
1992-11-03,479.81,0.91,125543,481.34,487.07,465.6
1992-11-04,469.9,0.85,128590,474.82,481.6,465.09
1992-11-05,462.63,0.72,95464,460.96,470.89,457.03
1992-11-06,457.05,0.53,73791,460.54,468.59,455.73
1992-11-09,428.61,0.72,95622,439.81,459.04,424.68
1992-11-10,400.53,0.9,124661,404.49,428.34,391.17
1992-11-11,410.16,0.71,104914,402.79,410.16,388.32
1992-11-12,415.79,0.87,121120,408.42,416.22,402.33
1992-11-13,414.09,0.79,116763,418.49,421.67,413.3
1992-11-16,399.32,0.67,107074,402.02,415.64,397.63
1992-11-17,393.52,0.68,100762,390.09,399.08,386.85
1992-11-18,407.61,0.6,93285,400.01,407.61,389.59
1992-11-19,398.95,0.76,115030,409.61,412.23,395.16
1992-11-20,401.44,0.56,86477,394.9,401.44,394.31
1992-11-23,410.39,0.92,133314,404.05,410.57,401.82
1992-11-24,440.04,1.25,175095,414.84,448.44,410.81
1992-11-25,571.63,2.65,302928,485.16,571.63,441.54
1992-11-26,562.01,4.51,387633,674.74,752.32,562.01
1992-11-27,637.67,3.03,266915,593.68,682.4,490.54
1992-11-30,724.6,4.66,370655,682.08,727.13,637.67
1992-12-01,716.74,2.59,215404,718.99,749.89,713.85
1992-12-02,722.2,2.25,181421,694.88,722.2,690.63
1992-12-03,808.2,4.29,301014,760.65,826.06,739.03
1992-12-04,807.02,4.62,305753,833.23,841.02,807.02
1992-12-07,793.25,3.39,250742,765.87,803.12,757.34
1992-12-08,753.94,5.96,433660,796.63,811.57,743.9
1992-12-09,676.45,3.43,276204,737.94,752.89,661.66
1992-12-10,625.23,2.58,227439,668.46,693.41,592.78
1992-12-11,722.28,3.73,307490,664.61,735.62,628.91
1992-12-14,705.07,2.32,188141,741.06,748.19,668.07
1992-12-15,682.24,1.66,141703,699.83,713.9,682.24
1992-12-16,685.82,1.35,121331,671.45,690.25,663.17
1992-12-17,707.82,1.5,116802,689.14,707.82,685.65
1992-12-18,698.13,1.42,102336,715.72,721.26,690.45
1992-12-21,731.68,4.12,277037,709.87,731.68,697.7
1992-12-22,725.78,2.33,183322,731.58,731.9,724.74
1992-12-23,732.05,1.39,113159,723.84,736.27,721.44
1992-12-24,758.59,2.17,166752,731.55,758.59,731.31
1992-12-25,764.28,3.66,261687,768.68,781.36,761.89
1992-12-28,757.31,1.78,152167,764.43,772.29,756.89
1992-12-29,768.91,1.87,149864,759.54,769.61,754.54
1992-12-30,767.52,1.95,152735,775.07,777.43,767.07
1992-12-31,780.39,1.8,135511,765.86,784.03,765.41
1993-01-04,814.04,2.63,183850,784.13,816.64,777.16
1993-01-05,858.72,4.96,340098,813.34,859.19,813.34
1993-01-06,847.44,5.66,402871,881.0,883.42,843.16
1993-01-07,868.97,3.64,268447,855.8,868.97,849.53
1993-01-08,889.47,6.24,373432,882.57,893.86,878.33
1993-01-11,977.42,9.5,638851,913.44,977.42,901.47
1993-01-12,987.26,9.35,624399,1001.93,1028.43,982.15
1993-01-13,1024.05,5.88,395307,996.41,1024.05,973.3
1993-01-14,1086.43,9.93,638404,1053.91,1088.6,1036.03
1993-01-15,1063.76,7.29,466303,1083.6,1099.83,1054.46
1993-01-18,1055.32,5.34,338369,1067.98,1078.03,1052.8
1993-01-19,991.83,6.11,332610,1053.52,1064.08,991.83
1993-01-20,1043.31,4.12,258376,990.09,1050.11,984.74
1993-01-21,1074.26,4.91,301864,1051.6,1077.82,1046.18
1993-01-22,1100.31,5.28,325643,1074.36,1109.59,1073.64
1993-01-27,1162.44,8.11,472632,1126.37,1162.44,1113.57
1993-01-28,1150.37,8.16,460101,1182.39,1186.21,1146.9
1993-01-29,1198.48,8.16,520097,1156.84,1198.48,1140.24
1993-02-01,1278.5,12.96,683441,1242.35,1278.5,1222.18
1993-02-02,1310.58,11.95,614413,1292.4,1325.24,1291.99
1993-02-03,1300.56,10.19,560566,1321.63,1326.19,1265.7
1993-02-04,1371.58,11.21,556916,1323.13,1371.58,1297.46
1993-02-05,1332.96,13.97,651564,1371.34,1404.64,1325.85
1993-02-08,1393.17,11.65,622541,1339.59,1393.34,1334.19
1993-02-09,1474.92,16.53,764792,1427.33,1483.52,1426.48
1993-02-10,1454.46,17.93,788796,1500.52,1528.51,1448.07
1993-02-11,1397.38,14.0,731658,1495.92,1497.01,1364.67
1993-02-12,1458.76,12.51,853779,1378.2,1458.76,1352.27
1993-02-15,1536.82,15.99,716437,1544.1,1544.1,1499.1
1993-02-16,1513.48,12.19,493707,1555.15,1558.95,1504.36
1993-02-17,1504.0,9.56,374017,1515.25,1533.58,1502.88
1993-02-18,1508.22,9.97,442316,1503.72,1538.61,1497.79
1993-02-19,1499.74,14.82,504569,1471.56,1514.46,1441.07
1993-02-22,1456.29,9.42,477999,1487.84,1527.13,1453.31
1993-02-23,1367.36,9.93,471463,1420.63,1466.07,1346.15
1993-02-24,1264.96,15.06,720960,1310.04,1346.48,1196.47
1993-02-25,1410.36,14.01,595583,1271.2,1421.35,1261.76
1993-02-26,1339.88,16.13,650262,1436.99,1444.05,1320.89
1993-03-01,1199.73,8.91,425901,1328.22,1339.1,1199.73
1993-03-02,1245.11,8.59,399956,1207.57,1285.17,1186.34
1993-03-03,1231.77,3.78,193539,1263.74,1267.54,1220.03
1993-03-04,1159.13,5.3,277967,1231.92,1244.65,1131.29
1993-03-05,1109.54,9.2,484992,1116.41,1180.58,1026.18
1993-03-08,1209.65,18.62,759314,1133.52,1325.49,1133.46
1993-03-09,1137.79,8.62,391658,1160.13,1209.66,1129.81
1993-03-10,1188.97,6.91,301790,1099.52,1190.33,1089.36
1993-03-11,1261.8,10.61,448178,1219.47,1261.8,1196.25
1993-03-12,1236.37,9.71,402110,1280.37,1286.07,1231.39
1993-03-15,1171.73,5.14,256755,1226.66,1241.04,1171.73
1993-03-16,1222.55,4.36,243174,1167.91,1222.55,1155.1
1993-03-17,1202.85,3.09,165707,1238.8,1239.33,1193.59
1993-03-18,1184.48,3.1,176715,1203.2,1206.59,1171.43
1993-03-19,1174.99,4.32,263663,1188.37,1207.56,1171.73
1993-03-22,1036.92,6.46,377138,1148.29,1179.05,1036.92
1993-03-23,971.25,5.49,350248,1035.6,1035.63,958.42
1993-03-24,956.97,3.15,220169,965.58,996.58,956.97
1993-03-25,945.42,3.1,219465,963.53,965.96,913.74
1993-03-26,1039.76,7.6,512568,969.24,1039.76,945.93
1993-03-29,970.45,3.51,244217,1008.4,1047.88,961.49
1993-03-30,958.05,3.4,271616,973.08,992.11,958.05
1993-03-31,925.91,3.13,235056,953.29,957.94,918.4
1993-04-01,947.23,1.98,138294,921.59,949.77,915.59
1993-04-02,944.01,2.67,184978,953.51,968.05,940.55
1993-04-05,947.87,2.0,180060,945.58,947.9,924.49
1993-04-06,1059.62,7.58,538943,949.81,1064.87,949.05
1993-04-07,1099.62,18.06,1019684,1108.64,1158.74,1076.45
1993-04-08,1238.86,18.8,1044269,1099.61,1238.86,1099.61
1993-04-09,1243.02,20.58,1069085,1322.07,1340.91,1236.46
1993-04-12,1203.54,12.65,638958,1254.62,1276.41,1195.57
1993-04-13,1297.36,13.63,668121,1204.75,1297.84,1201.07
1993-04-14,1272.39,23.37,880809,1304.33,1341.19,1247.83
1993-04-15,1278.84,11.91,597305,1265.3,1298.34,1255.94
1993-04-16,1214.75,13.27,651470,1282.79,1287.08,1211.83
1993-04-19,1223.22,8.79,478577,1203.85,1241.86,1185.76
1993-04-20,1235.52,9.41,450074,1257.1,1257.1,1233.72
1993-04-21,1222.56,5.06,280275,1234.71,1243.47,1220.09
1993-04-22,1267.35,7.19,344892,1227.1,1267.35,1220.27
1993-04-23,1260.25,12.0,556849,1288.51,1295.76,1255.87
1993-04-26,1345.61,19.27,774385,1298.92,1345.73,1282.54
1993-04-27,1363.44,20.67,911528,1379.43,1391.42,1360.83
1993-04-28,1372.5,13.49,688094,1371.1,1382.83,1357.91
1993-04-29,1349.68,10.43,502554,1377.04,1392.62,1348.38
1993-04-30,1358.78,8.16,399490,1341.54,1363.11,1336.59
1993-05-03,1352.24,12.12,595189,1365.15,1380.5,1349.98
1993-05-04,1241.16,16.79,712924,1352.08,1365.92,1234.55
1993-05-05,1246.82,9.56,460096,1232.65,1273.13,1204.06
1993-05-06,1162.92,9.6,465678,1250.39,1250.39,1151.49
1993-05-07,1199.81,8.58,432208,1194.26,1210.78,1159.16
1993-05-10,1128.29,7.77,397381,1216.72,1221.98,1110.94
1993-05-11,1136.74,4.35,241421,1124.85,1138.49,1107.66
1993-05-12,1140.19,4.9,248629,1138.52,1160.51,1133.93
1993-05-13,1177.28,3.62,193316,1140.21,1177.28,1140.21
1993-05-14,1167.47,4.99,257025,1180.46,1201.44,1161.19
1993-05-17,1140.04,3.33,194832,1162.07,1162.07,1097.61
1993-05-18,1130.26,3.32,194902,1140.04,1148.34,1128.75
1993-05-19,1147.22,1.92,117362,1129.1,1147.22,1127.43
1993-05-20,1165.4,4.19,243879,1148.56,1175.2,1148.56
1993-05-21,1143.97,2.47,153564,1177.3,1178.54,1133.2
1993-05-24,1026.13,6.05,386972,1136.29,1143.97,1024.69
1993-05-25,997.95,4.76,301064,1020.32,1020.32,965.29
1993-05-26,995.45,3.14,202565,1003.89,1008.55,992.94
1993-05-27,963.61,3.34,253022,1001.19,1001.63,942.21
1993-05-28,972.77,3.16,218419,962.21,980.96,959.25
1993-05-31,935.48,3.29,341908,975.05,980.03,930.64
1993-06-01,928.58,3.18,275858,935.9,935.9,859.48
1993-06-02,1081.2,16.32,998846,958.61,1081.2,904.32
1993-06-03,1018.29,21.76,1103748,1102.08,1177.91,961.32
1993-06-04,1004.3,8.51,501040,1024.74,1031.03,981.89
1993-06-07,1064.98,8.22,449563,1006.26,1068.84,982.03
1993-06-08,1074.58,19.05,1012363,1094.11,1101.69,1054.31
1993-06-09,1065.19,6.82,454705,1071.33,1081.18,1053.32
1993-06-10,1044.44,5.82,323044,1069.36,1070.06,1040.38
1993-06-11,1047.0,4.83,279582,1043.94,1052.56,1024.2
1993-06-14,1000.43,8.2,421872,1046.07,1046.07,990.16
1993-06-15,1001.61,3.82,233735,998.7,1002.96,981.84
1993-06-16,1004.24,2.53,150297,1004.4,1013.81,997.33
1993-06-17,998.0,2.17,134334,998.21,1016.23,998.0
1993-06-18,1005.98,2.47,148634,994.2,1007.25,989.21
1993-06-21,977.61,2.71,175266,1003.98,1003.98,967.74
1993-06-22,981.13,1.63,163053,972.1,987.07,971.63
1993-06-23,986.02,1.33,136034,981.4,991.21,980.53
1993-06-24,980.17,1.53,137405,985.62,993.8,974.17
1993-06-25,1006.64,3.12,224396,979.93,1041.22,979.93
1993-06-28,1002.42,4.97,328364,1006.63,1010.52,983.97
1993-06-29,1028.44,14.69,832428,1008.23,1037.49,1002.61
1993-06-30,1007.05,11.07,580651,1037.89,1043.05,1003.86
1993-07-01,997.53,6.36,399043,1000.8,1009.89,980.05
1993-07-02,986.98,3.73,264050,995.7,1002.87,986.98
1993-07-05,952.31,4.36,286417,976.67,980.92,946.87
1993-07-06,897.64,4.77,326224,938.42,938.42,895.69
1993-07-07,903.79,3.26,233996,897.22,909.93,869.65
1993-07-08,896.16,1.64,120236,904.46,909.11,895.62
1993-07-09,868.57,2.32,174936,896.16,896.24,865.31
1993-07-12,845.52,5.33,433849,855.5,855.5,828.55
1993-07-13,870.05,3.77,284326,853.66,870.05,853.66
1993-07-14,836.39,4.7,308157,870.05,870.05,833.08
1993-07-15,838.7,2.27,179234,833.89,847.3,830.61
1993-07-16,846.87,2.69,190163,841.62,849.66,839.28
1993-07-19,836.98,2.86,336058,846.87,849.04,836.71
1993-07-20,808.21,2.43,194281,835.79,838.34,803.22
1993-07-21,811.74,1.46,162937,809.53,820.07,808.2
1993-07-22,815.53,1.2,148959,812.1,815.53,804.1
1993-07-23,813.54,1.73,202724,816.08,818.55,811.47
1993-07-26,787.81,2.34,245459,810.07,810.07,787.8
1993-07-27,791.62,1.71,148110,788.19,798.85,777.73
1993-07-28,798.33,4.99,439473,792.88,818.06,791.23
1993-07-29,806.67,2.5,259667,801.16,810.63,801.16
1993-07-30,881.07,14.33,1222136,810.09,901.12,810.09
1993-08-02,843.27,15.19,1327101,885.31,913.15,842.35
1993-08-03,832.72,3.58,307480,842.29,853.35,830.67
1993-08-04,850.54,3.13,343278,833.4,855.86,823.0
1993-08-05,849.3,6.02,538329,853.71,863.94,842.72
1993-08-06,855.52,6.18,524069,841.39,860.73,841.39
1993-08-09,885.27,13.81,1088235,866.65,887.45,861.34
1993-08-10,862.08,16.81,1438811,897.46,911.77,861.19
1993-08-11,883.02,4.58,435531,862.4,883.02,861.78
1993-08-12,917.04,10.8,1015689,896.74,917.96,893.51
1993-08-13,947.26,15.21,1332467,929.42,947.26,922.52
1993-08-16,1023.87,19.21,1432882,969.9,1023.87,967.35
1993-08-17,974.11,21.12,1542719,1042.42,1042.47,973.48
1993-08-18,947.93,8.51,642828,974.11,988.14,947.93
1993-08-19,968.51,6.26,448297,944.58,980.43,944.47
1993-08-20,946.54,5.71,451256,973.0,977.39,937.99
1993-08-23,893.23,6.35,497704,933.72,937.3,888.68
1993-08-24,894.44,3.87,342213,878.09,902.3,873.13
1993-08-25,911.4,3.51,285673,904.74,921.21,904.74
1993-08-26,903.91,1.93,170181,913.27,914.15,896.0
1993-08-27,894.59,5.23,411332,903.47,903.77,886.3
1993-08-30,899.27,2.66,231770,901.09,911.18,884.51
1993-08-31,895.68,1.87,169092,895.76,909.72,893.99
1993-09-01,893.97,2.0,245553,898.01,900.18,886.57
1993-09-02,901.39,1.54,171555,894.27,901.39,893.0
1993-09-03,922.69,4.05,323168,907.89,926.11,905.71
1993-09-06,947.53,6.55,497809,940.46,947.53,933.74
1993-09-07,909.04,4.54,345944,947.12,947.12,908.29
1993-09-08,909.13,3.13,263978,907.98,918.26,896.56
1993-09-09,901.66,3.25,237052,911.95,914.79,900.82
1993-09-10,903.56,1.85,171504,887.83,908.91,887.65
1993-09-13,879.24,3.4,295061,895.62,895.62,873.55
1993-09-14,876.62,1.59,138936,875.14,879.93,865.61
1993-09-15,880.78,1.12,100191,876.38,903.24,876.25
1993-09-16,875.08,1.16,114538,885.02,885.79,874.35
1993-09-17,881.41,1.69,142359,874.51,883.17,868.74
1993-09-20,875.0,1.79,177122,875.97,878.23,865.74
1993-09-21,890.23,2.97,266000,875.13,896.68,875.13
1993-09-22,881.24,1.7,179432,891.05,892.32,881.04
1993-09-23,884.02,1.68,172349,882.68,888.82,881.68
1993-09-24,875.81,5.68,467085,873.16,915.06,864.38
1993-09-27,880.98,3.19,312158,876.61,884.3,876.39
1993-09-28,898.15,5.54,559591,886.11,898.15,883.92
1993-09-29,886.12,4.69,488694,904.76,909.84,885.46
1993-09-30,890.27,6.1,524829,887.13,896.58,883.55
1993-10-04,892.55,6.39,563428,895.69,901.37,891.33
1993-10-05,885.86,3.85,357402,894.37,896.0,885.04
1993-10-06,885.04,6.08,436478,886.33,891.13,879.42
1993-10-07,887.62,34.09,1618615,887.0,934.4,880.99
1993-10-08,874.76,22.42,1195029,897.72,898.9,874.28
1993-10-11,868.38,10.45,635130,872.95,879.68,866.93
1993-10-12,871.42,7.92,554009,868.48,875.62,866.85
1993-10-13,859.7,7.99,607545,874.36,879.29,854.79
1993-10-14,855.04,5.75,417466,858.33,859.48,848.53
1993-10-15,856.92,3.66,268426,855.67,862.54,854.97
1993-10-18,835.25,5.5,554465,852.82,852.82,835.25
1993-10-19,839.6,5.81,576583,839.2,846.39,836.77
1993-10-20,843.85,7.77,691591,843.58,846.78,837.97
1993-10-21,832.25,10.83,742611,846.25,846.43,831.87
1993-10-22,818.81,20.04,1056350,827.75,844.5,818.81
1993-10-25,784.97,11.91,813707,792.78,797.48,774.54
1993-10-26,783.23,18.56,995521,789.25,792.43,781.13
1993-10-27,778.38,17.37,901031,787.79,789.41,776.41
1993-10-28,824.66,16.1,1160734,779.64,829.1,778.27
1993-10-29,814.82,13.91,999240,834.51,834.79,809.8
1993-11-01,816.71,10.22,646971,801.86,823.25,801.86
1993-11-02,812.67,8.41,549003,821.85,824.49,810.81
1993-11-03,805.71,7.33,571874,812.63,814.74,804.73
1993-11-04,804.26,7.01,504402,804.66,806.66,793.32
1993-11-05,814.39,6.2,518531,804.26,816.4,803.03
1993-11-08,836.99,10.65,818185,833.26,836.99,819.09
1993-11-09,846.15,8.23,679881,840.89,846.15,834.75
1993-11-10,833.17,21.98,1169090,848.45,856.77,828.66
1993-11-11,848.27,20.56,1114973,836.55,851.44,836.55
1993-11-12,865.97,14.56,983109,858.2,868.91,858.2
1993-11-15,890.46,16.5,1354358,875.8,893.42,875.8
1993-11-16,880.33,15.32,1278614,890.92,891.43,876.61
1993-11-17,887.65,11.91,1062975,881.93,894.96,881.93
1993-11-18,903.07,10.65,877493,895.69,903.28,892.41
1993-11-19,924.67,19.51,1620731,907.41,924.67,904.6
1993-11-22,949.77,24.77,1884341,924.67,954.35,898.49
1993-11-23,957.95,28.76,2135691,955.82,971.46,949.82
1993-11-24,953.23,27.05,1893822,955.24,963.62,945.43
1993-11-25,986.69,33.56,2354818,959.9,992.89,959.9
1993-11-26,965.39,28.04,1918993,986.69,1011.76,963.46
1993-11-29,972.96,19.22,1386637,968.44,974.85,956.34
1993-11-30,984.93,22.73,1603177,984.54,990.4,979.08
1993-12-01,974.8,18.15,1217881,993.67,993.74,971.49
1993-12-02,972.8,10.74,778228,974.35,980.94,964.43
1993-12-03,980.67,11.68,806229,975.65,982.1,970.1
1993-12-06,995.72,28.65,2062968,986.12,1004.01,979.72
1993-12-07,1022.34,38.43,2402835,1006.7,1022.34,1006.7
1993-12-08,1009.67,34.07,2223643,1044.85,1044.85,1004.02
1993-12-09,984.9,20.05,1246421,1016.78,1016.78,969.95
1993-12-10,978.57,18.56,1284583,986.02,994.48,957.65
1993-12-13,950.77,12.82,986699,982.38,982.38,947.83
1993-12-14,925.2,11.6,920584,942.01,953.67,914.95
1993-12-15,940.61,12.44,988407,926.05,940.61,903.82
1993-12-16,908.08,13.89,979969,941.43,948.36,908.08
1993-12-17,901.7,11.45,902744,884.47,913.33,884.47
1993-12-20,783.79,15.52,1319581,823.77,836.04,750.46
1993-12-21,840.34,14.05,1239165,786.82,840.34,778.93
1993-12-22,821.19,28.68,2060196,837.54,852.63,819.68
1993-12-23,833.77,9.15,1031247,820.54,839.41,820.54
1993-12-24,834.39,9.7,918481,841.66,845.07,828.81
1993-12-27,839.9,11.69,1004940,841.49,843.97,837.83
1993-12-28,839.57,19.34,1438026,851.38,854.65,836.17
1993-12-29,821.16,11.55,937012,839.56,839.56,820.06
1993-12-30,826.23,8.03,739747,819.14,835.21,816.36
1993-12-31,833.8,6.88,697063,829.16,834.86,825.46
1994-01-03,833.9,10.48,1010056,837.7,840.65,831.66
1994-01-04,832.69,6.93,652743,835.97,836.97,829.89
1994-01-05,846.98,9.75,894121,829.3,847.05,823.1
1994-01-06,869.33,19.7,1845117,850.78,869.33,850.78
1994-01-07,879.64,17.52,1686884,875.18,883.99,873.01
1994-01-10,900.3,18.97,1875951,891.99,900.3,889.73
1994-01-11,891.79,15.91,1368500,903.54,907.09,884.0
1994-01-12,888.04,13.06,1274299,891.83,900.23,885.88
1994-01-13,897.46,8.39,807921,889.02,899.14,888.8
1994-01-14,849.23,25.06,2429254,900.13,900.99,842.62
1994-01-17,859.28,10.62,1083501,861.34,868.88,856.5
1994-01-18,835.06,10.78,952694,859.3,859.3,826.01
1994-01-19,807.5,9.11,961660,835.08,835.08,794.17
1994-01-20,802.61,8.23,897650,791.0,804.25,777.83
1994-01-21,812.88,7.08,831843,800.55,815.75,794.97
1994-01-24,839.2,9.83,1252907,830.16,839.2,824.42
1994-01-25,815.89,9.21,1397286,838.06,842.04,815.23
1994-01-26,812.41,6.59,854492,828.34,828.4,810.32
1994-01-27,818.6,3.07,387437,813.54,819.79,813.54
1994-01-28,799.26,8.89,968163,818.32,818.34,795.07
1994-01-31,770.25,6.79,812960,781.54,781.74,760.78
1994-02-01,755.15,4.08,491702,770.25,770.28,750.61
1994-02-02,772.2,4.63,582879,753.1,772.2,753.1
1994-02-03,780.17,9.11,1066853,775.2,792.52,775.2
1994-02-04,797.86,14.72,1419538,784.06,797.88,782.34
1994-02-14,779.91,11.93,1149078,813.95,818.57,779.09
1994-02-15,772.76,5.87,643441,775.85,777.42,761.64
1994-02-16,776.1,4.29,538945,775.14,779.25,773.13
1994-02-17,768.57,3.34,514818,773.67,774.48,763.81
1994-02-18,769.18,3.63,492712,768.13,771.8,768.13
1994-02-21,754.41,3.74,449855,769.94,769.94,752.62
1994-02-22,768.17,6.46,647103,751.68,772.82,749.74
1994-02-23,759.71,3.86,402096,768.52,769.96,757.24
1994-02-24,758.84,15.71,1472418,761.41,761.41,749.63
1994-02-25,787.42,27.15,2347516,767.57,787.67,765.45
1994-02-28,770.98,36.29,2850034,785.82,795.2,770.98
1994-03-01,757.29,14.11,1227367,771.52,775.68,756.63
1994-03-02,742.06,14.3,1291178,755.53,760.44,740.63
1994-03-03,734.45,10.73,1002258,739.39,745.71,727.99
1994-03-04,726.3,11.56,1135285,729.14,735.97,724.33
1994-03-07,718.4,2.95,307824,718.35,718.79,714.05
1994-03-08,711.27,19.46,1712448,721.65,728.76,705.65
1994-03-09,716.11,33.4,2695066,715.87,722.04,710.0
1994-03-10,698.89,39.42,2940279,717.72,741.44,694.03
1994-03-11,717.38,41.64,3169069,700.32,717.95,694.32
1994-03-14,788.42,53.08,4827181,774.77,788.42,751.2
1994-03-15,772.76,42.65,4687746,800.76,800.94,766.6
1994-03-16,793.87,42.23,3699463,767.66,793.87,766.65
1994-03-17,776.04,34.72,3455372,805.41,807.52,772.09
1994-03-18,765.22,28.02,2566185,777.05,781.18,753.06
1994-03-21,731.62,17.83,1679037,755.86,757.55,731.05
1994-03-22,739.31,13.25,1309988,726.16,739.32,724.38
1994-03-23,725.21,17.87,1986507,739.38,740.38,723.89
1994-03-24,724.3,36.16,2825216,725.2,735.49,719.82
1994-03-25,719.05,27.04,2314904,732.61,737.16,714.59
1994-03-28,702.23,19.27,1986218,702.42,709.19,696.52
1994-03-29,706.91,22.22,2201980,706.37,711.48,700.52
1994-03-30,706.34,18.18,2023568,710.35,714.1,703.99
1994-03-31,704.46,20.7,2496753,709.91,713.6,701.46
1994-04-01,698.84,14.25,1654987,704.93,705.41,691.86
1994-04-04,694.38,23.21,2181421,698.19,700.21,692.51
1994-04-05,682.75,14.53,1503539,695.2,698.59,681.02
1994-04-06,679.74,10.16,1097687,682.23,683.48,675.57
1994-04-07,677.31,10.44,1188220,678.11,684.55,674.72
1994-04-08,678.85,8.19,914266,678.13,680.57,675.25
1994-04-11,659.05,10.19,1173086,668.85,670.27,657.1
1994-04-12,665.61,8.33,1078185,655.34,665.81,652.56
1994-04-13,656.79,11.28,1548426,673.6,674.5,654.94
1994-04-14,636.08,10.35,1630720,651.82,654.57,634.58
1994-04-15,626.79,14.66,2369345,630.57,630.83,592.31
1994-04-18,604.15,12.53,1587921,619.51,619.53,597.73
1994-04-19,572.73,13.26,1710162,597.78,600.66,571.44
1994-04-20,540.24,13.34,1814450,560.79,563.24,536.87
1994-04-21,582.43,16.88,2191990,536.34,588.0,536.34
1994-04-22,566.07,26.83,3213060,586.83,599.01,563.79
1994-04-25,560.8,15.11,1931556,566.63,572.39,555.76
1994-04-26,579.72,11.99,1423889,565.47,579.91,565.47
1994-04-27,598.5,26.05,2916956,590.99,598.58,583.29
1994-04-28,599.63,28.77,3579686,605.98,616.09,593.81
1994-04-29,592.56,17.4,2604835,598.35,610.95,585.77
1994-05-03,605.77,9.48,1400761,593.94,605.77,588.95
1994-05-04,619.58,19.09,2380003,615.81,620.94,610.38
1994-05-05,590.87,15.25,1907679,608.36,609.85,585.23
1994-05-06,585.8,14.86,1776204,589.23,592.75,575.25
1994-05-09,581.7,10.91,1749043,587.94,588.38,576.94
1994-05-10,595.38,12.64,1716041,584.77,595.42,584.54
1994-05-11,591.18,20.33,2548720,603.27,606.73,589.64
1994-05-12,582.16,13.9,1844336,586.15,593.7,580.39
1994-05-13,590.39,10.59,1466810,582.51,590.4,575.28
1994-05-16,592.57,14.3,2653975,597.12,597.12,588.48
1994-05-17,592.02,9.47,1637435,592.29,594.98,589.53
1994-05-18,583.32,8.29,1945166,590.32,591.61,581.73
1994-05-19,590.54,6.9,1231949,578.8,590.63,576.85
1994-05-20,594.22,14.65,2057304,592.38,597.72,588.37
1994-05-23,587.65,9.58,1585670,594.52,597.15,586.39
1994-05-24,590.46,6.58,1047124,586.5,590.52,586.5
1994-05-25,586.76,7.27,1076634,591.23,592.85,585.15
1994-05-26,577.46,6.77,1099491,586.09,587.16,575.93
1994-05-27,573.36,8.03,1299107,572.97,574.78,566.37
1994-05-30,544.26,7.61,6412940,565.63,565.87,543.19
1994-05-31,556.26,5.45,3108228,538.45,556.28,537.78
1994-06-01,545.05,5.95,2250024,554.08,556.9,543.88
1994-06-02,546.58,4.5,1835763,543.3,548.12,543.1
1994-06-03,548.75,5.92,1757666,547.21,555.39,547.15
1994-06-06,542.97,3.76,1169550,549.03,549.66,540.99
1994-06-07,529.76,3.9,586253,541.16,541.25,527.93
1994-06-08,533.56,5.4,805043,526.4,535.52,522.85
1994-06-09,523.0,7.25,931669,534.24,536.89,521.02
1994-06-10,514.54,5.31,784703,519.84,521.84,512.03
1994-06-13,492.03,4.1,707644,505.54,505.68,491.61
1994-06-14,490.75,4.29,751739,492.45,497.8,487.26
1994-06-15,496.11,4.14,829897,492.84,498.71,491.18
1994-06-16,506.36,4.36,797724,498.11,506.4,494.94
1994-06-17,527.85,10.23,1842022,509.09,528.45,504.13
